Airport_ID	Type	Name	Latitude_Deg	Longitude_Deg	Iata_Code	Airport_Radius
14320	small_airport	Sandusky County Regional Airport	41.2957	-83.037201	0	[(41.34561039718567, -83.037201), (41.33393358241795, -82.99450007967263), (41.304366849517926, -82.97177939453432), (41.270744801407155, -82.97967020567354), (41.24879956806412, -83.01448031486167), (41.24879956806412, -83.05992168513832), (41.270744801407155, -83.09473179432646), (41.304366849517926, -83.10262260546568), (41.33393358241795, -83.07990192032736), (41.34561039718567, -83.037201)]
14322	small_airport	Kalispell City Airport	48.1786	-114.304001	0	[(48.22851039718569, -114.304001), (48.216833582417955, -114.25588872880017), (48.18726684951793, -114.23028872400307), (48.15364480140716, -114.23917951236564), (48.13169956806413, -114.2784009952029), (48.13169956806413, -114.32960100479708), (48.15364480140716, -114.36882248763436), (48.18726684951793, -114.37771327599692), (48.216833582417955, -114.35211327119983), (48.22851039718569, -114.304001)]
14332	small_airport	Auburn Municipal Airport	47.327702	-122.226997	0	[(47.377612397185686, -122.22699699999998), (47.365935582417954, -122.17966506876645), (47.33636884951793, -122.15448027419289), (47.30274680140717, -122.16322686155812), (47.28080156806413, -122.20181220542642), (47.28080156806413, -122.25218179457354), (47.30274680140717, -122.29076713844186), (47.33636884951793, -122.29951372580709), (47.365935582417954, -122.27432893123353), (47.377612397185686, -122.22699699999998)]
14336	small_airport	Nampa Municipal Airport	43.581299	-116.523003	0	[(43.631209397185685, -116.52300299999999), (43.61953258241795, -116.47871542168767), (43.58996584951793, -116.4551504934693), (43.55634380140716, -116.46333450715325), (43.53439856806413, -116.49943807178161), (43.53439856806413, -116.54656792821838), (43.55634380140716, -116.58267149284674), (43.58996584951793, -116.59085550653069), (43.61953258241795, -116.56729057831231), (43.631209397185685, -116.52300299999999)]
14343	small_airport	Emmett Municipal Airport	43.84989929199219	-116.54299926757812	0	[(43.899809689177864, -116.54299926757814), (43.88813287441014, -116.49851273040039), (43.85856614151012, -116.47484193838089), (43.824944093399345, -116.48306271817714), (43.80299886005631, -116.51932847555864), (43.80299886005631, -116.56667005959763), (43.824944093399345, -116.60293581697913), (43.85856614151012, -116.61115659677537), (43.88813287441014, -116.58748580475589), (43.899809689177864, -116.54299926757814)]
14352	medium_airport	Sacramento Executive Airport	38.5125007629	-121.492996216	SAC	[(38.595684758209465, -121.49299621600001), (38.57622340026325, -121.42466198837583), (38.526945512096546, -121.38830210530736), (38.47090876524526, -121.40092976017739), (38.434333376340206, -121.45663633293154), (38.434333376340206, -121.52935609906848), (38.47090876524526, -121.58506267182263), (38.526945512096546, -121.59769032669266), (38.57622340026325, -121.56133044362419), (38.595684758209465, -121.49299621600001)]
14354	medium_airport	Santa Fe Municipal Airport	35.6171	-106.088997	SAF	[(35.70028399530947, -106.088997), (35.680822637363256, -106.02322277648277), (35.63154474919654, -105.98822504314832), (35.575508002345266, -106.00037962838033), (35.53893261344021, -106.05399926666556), (35.53893261344021, -106.12399473333446), (35.575508002345266, -106.17761437161968), (35.63154474919654, -106.1897689568517), (35.680822637363256, -106.15477122351724), (35.70028399530947, -106.088997)]
14355	large_airport	San Diego International Airport	32.7336006165	-117.190002441	SAN	[(33.2327045883568, -117.190002441), (33.11593644067951, -116.808618457667), (32.82026911167926, -116.60568827874636), (32.48404863057159, -116.67616519027274), (32.26459629714122, -116.98707226207937), (32.26459629714122, -117.39293261992066), (32.48404863057159, -117.70383969172728), (32.82026911167926, -117.77431660325367), (33.11593644067951, -117.57138642433301), (33.2327045883568, -117.190002441)]
14358	large_airport	San Antonio International Airport	29.533701	-98.469803	SAT	[(30.032804971856805, -98.469803), (29.916036824179518, -98.10107478392702), (29.620369495179258, -97.90487859811222), (29.28414901407159, -97.9730168183761), (29.06469668064122, -98.27360681418523), (29.06469668064122, -98.66599918581478), (29.28414901407159, -98.9665891816239), (29.620369495179258, -99.03472740188779), (29.916036824179518, -98.838531216073), (30.032804971856805, -98.469803)]
14359	large_airport	Savannah Hilton Head International Airport	32.127602	-81.202103	SAV	[(32.62670597185681, -81.202103), (32.50993782417952, -80.82327339094414), (32.214270495179264, -80.62170236618765), (31.878050014071597, -80.69170724842648), (31.658597680641222, -81.0005319752435), (31.658597680641222, -81.40367402475648), (31.878050014071597, -81.7124987515735), (32.214270495179264, -81.78250363381234), (32.50993782417952, -81.58093260905585), (32.62670597185681, -81.202103)]
14360	medium_airport	Marquette/Sawyer International Airport	46.3536	-87.395401	MQT	[(46.43678399530947, -87.395401), (46.417322637363256, -87.31793186920432), (46.36804474919655, -87.27671140568141), (46.312008002345266, -87.29102712242808), (46.27543261344021, -87.3541805364771), (46.27543261344021, -87.43662146352291), (46.312008002345266, -87.49977487757192), (46.36804474919655, -87.5140905943186), (46.417322637363256, -87.4728701307957), (46.43678399530947, -87.395401)]
14362	medium_airport	Santa Barbara Municipal Airport	34.426201	-119.839996	SBA	[(34.50938499530947, -119.83999600000001), (34.489923637363255, -119.77517292458784), (34.44064574919655, -119.74068128658922), (34.384609002345265, -119.75266010675564), (34.34803361344021, -119.80550436200143), (34.34803361344021, -119.87448763799858), (34.384609002345265, -119.92733189324439), (34.44064574919655, -119.93931071341079), (34.489923637363255, -119.90481907541219), (34.50938499530947, -119.83999600000001)]
14363	medium_airport	San Bernardino International Airport	34.095402	-117.235001	SBD	[(34.17858599530947, -117.23500099999998), (34.159124637363256, -117.17043235154404), (34.10984674919655, -117.1360760913012), (34.053810002345266, -117.14800789526642), (34.01723461344021, -117.20064473975717), (34.01723461344021, -117.26935726024281), (34.053810002345266, -117.32199410473356), (34.10984674919655, -117.33392590869877), (34.159124637363256, -117.29956964845594), (34.17858599530947, -117.23500099999998)]
14365	medium_airport	South Bend Regional Airport	41.708698	-86.317299	SBN	[(41.79188199530947, -86.317299), (41.772420637363254, -86.24567545261492), (41.72314274919655, -86.20756535905836), (41.667106002345264, -86.22080085565199), (41.63053061344021, -86.27918890644347), (41.63053061344021, -86.35540909355655), (41.667106002345264, -86.41379714434804), (41.72314274919655, -86.42703264094165), (41.772420637363254, -86.38892254738509), (41.79188199530947, -86.317299)]
14366	small_airport	Emanuel County Airport	32.6091	-82.369904	0	[(32.65901039718568, -82.369904), (32.64733358241795, -82.33181870949345), (32.61776684951793, -82.31155394968577), (32.584144801407156, -82.31859182690869), (32.56219956806412, -82.34963924019232), (32.56219956806412, -82.3901687598077), (32.584144801407156, -82.42121617309132), (32.61776684951793, -82.42825405031424), (32.64733358241795, -82.40798929050656), (32.65901039718568, -82.369904)]
14367	medium_airport	San Luis County Regional Airport	35.236801147499996	-120.641998291	SBP	[(35.319985142809465, -120.64199829100001), (35.30052378486325, -120.57653390348084), (35.251245896696545, -120.54170103043752), (35.19520914984526, -120.55379836029127), (35.158633760940205, -120.60716541795668), (35.158633760940205, -120.67683116404334), (35.19520914984526, -120.73019822170875), (35.251245896696545, -120.74229555156249), (35.30052378486325, -120.70746267851916), (35.319985142809465, -120.64199829100001)]
14371	medium_airport	Salisbury Ocean City Wicomico Regional Airport	38.34049987792969	-75.51029968261719	SBY	[(38.423683873239156, -75.51029968261719), (38.40422251529294, -75.44212800654714), (38.35494462712623, -75.40585461535404), (38.29890788027495, -75.418452231911), (38.2623324913699, -75.4740262914241), (38.2623324913699, -75.5465730738103), (38.29890788027495, -75.60214713332337), (38.35494462712623, -75.61474474988034), (38.40422251529294, -75.57847135868725), (38.423683873239156, -75.51029968261719)]
14374	medium_airport	Schenectady County Airport	42.852500915527	-73.928901672363	SCH	[(42.93568491083647, -73.928901672363), (42.91622355289026, -73.85596601177606), (42.86694566472355, -73.81715775736731), (42.81090891787227, -73.83063572268034), (42.77433352896721, -73.89009341795426), (42.77433352896721, -73.96770992677175), (42.81090891787227, -74.02716762204567), (42.86694566472355, -74.04064558735868), (42.91622355289026, -74.00183733294995), (42.93568491083647, -73.928901672363)]
14375	medium_airport	Stockton Metropolitan Airport	37.893279	-121.238079	SCK	[(37.97646299530946, -121.238079), (37.957001637363255, -121.17032353440237), (37.90772374919654, -121.13427160417599), (37.85168700234526, -121.14679230814637), (37.8151116134402, -121.20202706977362), (37.8151116134402, -121.27413093022638), (37.85168700234526, -121.32936569185364), (37.90772374919654, -121.341886395824), (37.957001637363255, -121.30583446559764), (37.97646299530946, -121.238079)]
14379	large_airport	Louisville Muhammad Ali International Airport	38.1744	-85.736	SDF	[(38.6735039718568, -85.736), (38.55673582417952, -85.32790391553822), (38.26106849517926, -85.11076052447886), (37.92484801407159, -85.1861736327786), (37.70539568064122, -85.51885660894065), (37.70539568064122, -85.95314339105936), (37.92484801407159, -86.2858263672214), (38.26106849517926, -86.36123947552116), (38.55673582417952, -86.14409608446181), (38.6735039718568, -85.736)]
14380	small_airport	Scottsdale Airport	33.622898101807	-111.91100311279	SCF	[(33.67280849899268, -111.91100311279), (33.661131684224955, -111.87247569065337), (33.63156495132493, -111.85197567751908), (33.59794290321416, -111.85909525736491), (33.57599766987113, -111.8905030996557), (33.57599766987113, -111.9315031259243), (33.59794290321416, -111.96291096821508), (33.63156495132493, -111.97003054806092), (33.661131684224955, -111.94953053492662), (33.67280849899268, -111.91100311279)]
14381	medium_airport	Brown Field Municipal Airport	32.572639	-116.980019	SDM	[(32.65582299530947, -116.980019), (32.63636163736326, -116.91656933425217), (32.58708374919655, -116.88280847227226), (32.53104700234527, -116.89453349659081), (32.49447161344021, -116.94625813802008), (32.49447161344021, -117.01377986197991), (32.53104700234527, -117.06550450340919), (32.58708374919655, -117.07722952772774), (32.63636163736326, -117.04346866574782), (32.65582299530947, -116.980019)]
14382	medium_airport	Sidney - Richland Regional Airport	47.705141	-104.194422	SDY	[(47.788324995309466, -104.194422), (47.76886363736325, -104.11496595161431), (47.71958574919655, -104.0726882713239), (47.66354900234526, -104.08737115560072), (47.62697361344021, -104.15214431970959), (47.62697361344021, -104.23669968029041), (47.66354900234526, -104.30147284439927), (47.71958574919655, -104.31615572867611), (47.76886363736325, -104.2738780483857), (47.788324995309466, -104.194422)]
14383	large_airport	Seattle–Tacoma International Airport	47.447943	-122.310276	SEA	[(47.94704697185681, -122.310276), (47.83027882417952, -121.83587570002574), (47.53461149517926, -121.5834525727815), (47.198391014071596, -121.67111820487538), (46.97893868064122, -122.05785287275575), (46.97893868064122, -122.56269912724424), (47.198391014071596, -122.9494337951246), (47.53461149517926, -123.03709942721851), (47.83027882417952, -122.78467629997425), (47.94704697185681, -122.310276)]
14384	small_airport	Gillespie Field	32.826198577881	-116.97200012207	SEE	[(32.876108975066686, -116.97200012206999), (32.86443216029895, -116.93382201134717), (32.83486542739893, -116.91350786293403), (32.80124337928816, -116.92056289263964), (32.77929814594513, -116.95168597365682), (32.77929814594513, -116.99231427048316), (32.80124337928816, -117.02343735150035), (32.83486542739893, -117.03049238120595), (32.86443216029895, -117.0101782327928), (32.876108975066686, -116.97200012206999)]
14386	small_airport	Penn Valley Airport	40.820598602295	-76.863899230957	SEG	[(40.870508999480684, -76.863899230957), (40.85883218471295, -76.82150563067135), (40.82926545181293, -76.79894846711174), (40.795643403702165, -76.80678248780265), (40.773698170359125, -76.84134206739739), (40.773698170359125, -76.88645639451663), (40.795643403702165, -76.92101597411136), (40.82926545181293, -76.92884999480228), (40.85883218471295, -76.90629283124267), (40.870508999480684, -76.863899230957)]
14392	small_airport	Sedona Airport	34.848598480225	-111.78800201416	SDX	[(34.898508877410684, -111.78800201416), (34.88683206264296, -111.74890958125378), (34.85726532974293, -111.72810893216837), (34.823643281632165, -111.7353329217843), (34.801698048289126, -111.7672013650746), (34.801698048289126, -111.8088026632454), (34.823643281632165, -111.8406711065357), (34.85726532974293, -111.84789509615165), (34.88683206264296, -111.82709444706622), (34.898508877410684, -111.78800201416)]
14393	large_airport	Orlando Sanford International Airport	28.777599334716797	-81.23750305175781	SFB	[(29.276703306573605, -81.23750305175781), (29.159935158896317, -80.8714794430212), (28.864267829896058, -80.67672234871172), (28.528047348788395, -80.74436077774082), (28.30859501535802, -81.04274595744835), (28.30859501535802, -81.43226014606728), (28.528047348788395, -81.7306453257748), (28.864267829896058, -81.7982837548039), (29.159935158896317, -81.60352666049442), (29.276703306573605, -81.23750305175781)]
14394	medium_airport	Felts Field	47.682899	-117.321925	SFF	[(47.76608299530947, -117.32192499999998), (47.746621637363255, -117.24250283497855), (47.69734374919654, -117.20024318364969), (47.641307002345265, -117.21491980653389), (47.60473161344021, -117.27966534867113), (47.60473161344021, -117.36418465132883), (47.641307002345265, -117.42893019346609), (47.69734374919654, -117.44360681635028), (47.746621637363255, -117.4013471650214), (47.76608299530947, -117.32192499999998)]
14396	large_airport	San Francisco International Airport	37.619806	-122.374821	SFO	[(38.1189099718568, -122.374821), (38.00214182417952, -121.96978819617422), (37.70647449517926, -121.75427474269671), (37.37025401407159, -121.82912177961485), (37.150801680641216, -122.15930754652248), (37.150801680641216, -122.59033445347751), (37.37025401407159, -122.92052022038514), (37.70647449517926, -122.9953672573033), (38.00214182417952, -122.77985380382579), (38.1189099718568, -122.374821)]
14400	medium_airport	Springfield Branson National Airport	37.245701	-93.388603	SGF	[(37.328884995309465, -93.388603), (37.30942363736325, -93.32143408468339), (37.26014574919654, -93.28569425134278), (37.20410900234526, -93.29810656520222), (37.167533613440206, -93.35286316665938), (37.167533613440206, -93.42434283334063), (37.20410900234526, -93.47909943479779), (37.26014574919654, -93.49151174865723), (37.30942363736325, -93.45577191531662), (37.328884995309465, -93.388603)]
14401	medium_airport	Springfield-Beckley Municipal Airport	39.840301513672	-83.840202331543	SGH	[(39.923485508981464, -83.840202331543), (39.90402415103526, -83.77056526769313), (39.854746262868545, -83.73351215994836), (39.79870951601726, -83.74638056922191), (39.762134127112205, -83.80314922379824), (39.762134127112205, -83.87725543928777), (39.79870951601726, -83.93402409386408), (39.854746262868545, -83.94689250313763), (39.90402415103526, -83.90983939539288), (39.923485508981464, -83.840202331543)]
14402	medium_airport	Northeast Florida Regional Airport	29.9592	-81.339798	UST	[(30.042383995309464, -81.339798), (30.02292263736325, -81.27808193370687), (29.973644749196545, -81.24524350072997), (29.91760800234526, -81.25664816881772), (29.881032613440205, -81.30695956702311), (29.881032613440205, -81.3726364329769), (29.91760800234526, -81.42294783118228), (29.973644749196545, -81.43435249927005), (30.02292263736325, -81.40151406629313), (30.042383995309464, -81.339798)]
14404	small_airport	South St Paul Municipal Airport/Richard E Fleming Field	44.857101	-93.032898	0	[(44.907011397185684, -93.03289800000002), (44.89533458241795, -92.98764023928791), (44.86576784951793, -92.96355908779698), (44.83214580140716, -92.97192238394203), (44.810200568064126, -93.00881684850908), (44.810200568064126, -93.05697915149094), (44.83214580140716, -93.09387361605799), (44.86576784951793, -93.10223691220304), (44.89533458241795, -93.07815576071211), (44.907011397185684, -93.03289800000002)]
14406	medium_airport	St George Regional Airport	37.036389	-113.510306	SGU	[(37.11957299530947, -113.510306), (37.100111637363256, -113.44332268431259), (37.05083374919655, -113.40768160647194), (36.994797002345265, -113.42005962290618), (36.95822161344021, -113.47466492215936), (36.95822161344021, -113.54594707784064), (36.994797002345265, -113.60055237709383), (37.05083374919655, -113.61293039352806), (37.100111637363256, -113.57728931568742), (37.11957299530947, -113.510306)]
14407	medium_airport	Shenandoah Valley Regional Airport	38.263802	-78.8964	SHD	[(38.34698599530947, -78.8964), (38.327524637363254, -78.82830036160884), (38.27824674919655, -78.79206530086408), (38.222210002345264, -78.80464960539604), (38.18563461344021, -78.86016493925524), (38.18563461344021, -78.93263506074477), (38.222210002345264, -78.98815039460398), (38.27824674919655, -79.00073469913593), (38.327524637363254, -78.96449963839117), (38.34698599530947, -78.8964)]
14408	small_airport	Sheldon Regional Airport	43.208401	-95.833396	0	[(43.258311397185686, -95.833396), (43.246634582417954, -95.78938010960728), (43.21706784951793, -95.76595974351144), (43.18344580140716, -95.77409355129711), (43.16150056806413, -95.80997563390416), (43.16150056806413, -95.85681636609584), (43.18344580140716, -95.89269844870287), (43.21706784951793, -95.90083225648856), (43.246634582417954, -95.87741189039272), (43.258311397185686, -95.833396)]
14410	medium_airport	Sheridan County Airport	44.76919937133789	-106.9800033569336	SHR	[(44.85238336664736, -106.9800033569336), (44.832922008701146, -106.9046886379411), (44.78364412053443, -106.86461451299508), (44.727607373683156, -106.87853211053202), (44.6910319847781, -106.93992923198756), (44.6910319847781, -107.02007748187964), (44.727607373683156, -107.08147460333518), (44.78364412053443, -107.09539220087213), (44.832922008701146, -107.0553180759261), (44.85238336664736, -106.9800033569336)]
14411	medium_airport	Shreveport Regional Airport	32.446602	-93.8256	SHV	[(32.52978599530946, -93.8256), (32.510324637363254, -93.76223922342457), (32.46104674919654, -93.72852565838538), (32.40501000234526, -93.74023425664879), (32.3684346134402, -93.79188643496082), (32.3684346134402, -93.85931356503919), (32.40501000234526, -93.9109657433512), (32.46104674919654, -93.92267434161461), (32.510324637363254, -93.88896077657542), (32.52978599530946, -93.8256)]
14413	small_airport	Sikeston Memorial Municipal Airport	36.898899078369	-89.561798095703	SIK	[(36.94880947555468, -89.561798095703), (36.93713266078695, -89.52168062972466), (36.90756592788693, -89.50033457193354), (36.87394387977616, -89.50774798000515), (36.851998646433124, -89.54045203791189), (36.851998646433124, -89.58314415349412), (36.87394387977616, -89.61584821140086), (36.90756592788693, -89.62326161947247), (36.93713266078695, -89.60191556168135), (36.94880947555468, -89.561798095703)]
14414	small_airport	Sullivan County Airport	39.1147	-87.448303	SIV	[(39.16461039718568, -87.448303), (39.15293358241795, -87.40695434323617), (39.12336684951793, -87.38495318251125), (39.08974480140716, -87.39259410544415), (39.067799568064125, -87.4263018392751), (39.067799568064125, -87.47030416072491), (39.08974480140716, -87.50401189455586), (39.12336684951793, -87.51165281748874), (39.15293358241795, -87.48965165676384), (39.16461039718568, -87.448303)]
14416	large_airport	Norman Y. Mineta San Jose International Airport	37.362452	-121.929188	SJC	[(37.8615559718568, -121.929188), (37.74478782417952, -121.52554833028704), (37.44912049517926, -121.31077614798804), (37.11290001407159, -121.38536574412755), (36.89344768064122, -121.71441581770098), (36.89344768064122, -122.14396018229901), (37.11290001407159, -122.47301025587242), (37.44912049517926, -122.54759985201196), (37.74478782417952, -122.33282766971294), (37.8615559718568, -121.929188)]
14418	medium_airport	San Angelo Regional Mathis Field	31.35770034790039	-100.49600219726562	SJT	[(31.44088434320986, -100.49600219726562), (31.421422985263646, -100.43338662536289), (31.372145097096936, -100.400069575448), (31.316108350245656, -100.41164046545391), (31.2795329613406, -100.46268514735074), (31.2795329613406, -100.52931924718051), (31.316108350245656, -100.58036392907734), (31.372145097096936, -100.59193481908325), (31.421422985263646, -100.55861776916836), (31.44088434320986, -100.49600219726562)]
14420	medium_airport	Fairchild Air Force Base	47.615101	-117.655998	SKA	[(47.698284995309464, -117.65599799999998), (47.67882363736326, -117.5766788664086), (47.629545749196545, -117.53447403695858), (47.57350900234526, -117.54913162040407), (47.536933613440205, -117.61379317055), (47.536933613440205, -117.69820282944998), (47.57350900234526, -117.7628643795959), (47.629545749196545, -117.7775219630414), (47.67882363736326, -117.73531713359138), (47.698284995309464, -117.65599799999998)]
14421	medium_airport	Lackland Air Force Base	29.38419914	-98.58110046	SKF	[(29.46738313530947, -98.58110046000002), (29.447921777363256, -98.519736262858), (29.398643889196546, -98.48708505554582), (29.342607142345265, -98.49842470084259), (29.30603175344021, -98.54844925268783), (29.30603175344021, -98.61375166731219), (29.342607142345265, -98.66377621915743), (29.398643889196546, -98.6751158644542), (29.447921777363256, -98.64246465714201), (29.46738313530947, -98.58110046000002)]
14424	small_airport	Storm Lake Municipal Airport	42.5973014832	-95.2406997681	SLB	[(42.64721188038568, -95.2406997681), (42.63553506561795, -95.19711802305864), (42.60596833271793, -95.17392866087927), (42.57234628460716, -95.18198224184668), (42.550401051264124, -95.21751040592063), (42.550401051264124, -95.26388913027937), (42.57234628460716, -95.29941729435333), (42.60596833271793, -95.30747087532075), (42.63553506561795, -95.28428151314138), (42.64721188038568, -95.2406997681)]
14425	large_airport	Salt Lake City International Airport	40.78886	-111.979866	SLC	[(41.28796397185681, -111.979866), (41.17119582417952, -111.55613268787772), (40.87552849517927, -111.33066890176865), (40.539308014071594, -111.4089716529441), (40.319855680641226, -111.75440221389094), (40.319855680641226, -112.20532978610906), (40.539308014071594, -112.5507603470559), (40.87552849517927, -112.62906309823134), (41.17119582417952, -112.40359931212227), (41.28796397185681, -111.979866)]
14426	medium_airport	Salem-Willamette Valley Airport/McNary Field	44.9095	-123.002998	SLE	[(44.99268399530947, -123.002998), (44.97322263736326, -122.92749966492752), (44.923944749196544, -122.88732783990598), (44.86790800234527, -122.90127936832307), (44.83133261344021, -122.96282617497846), (44.83133261344021, -123.04316982502155), (44.86790800234527, -123.10471663167694), (44.923944749196544, -123.11866816009403), (44.97322263736326, -123.07849633507249), (44.99268399530947, -123.002998)]
14428	small_airport	Cheboygan County Airport	45.653702	-84.519302	0	[(45.70361239718569, -84.519302), (45.691935582417955, -84.47340487698355), (45.66236884951793, -84.4489835279162), (45.62874680140716, -84.45746497343963), (45.60680156806413, -84.49488065093264), (45.60680156806413, -84.54372334906735), (45.62874680140716, -84.58113902656038), (45.66236884951793, -84.5896204720838), (45.691935582417955, -84.56519912301644), (45.70361239718569, -84.519302)]
14429	medium_airport	Los Alamitos Army Air Field	33.79000092	-118.052002	0	[(33.873184915309466, -118.05200200000002), (33.85372355736325, -117.98766458067094), (33.80444566919655, -117.95343135487667), (33.74840892234526, -117.96532042942634), (33.711833533440206, -118.01776877420578), (33.711833533440206, -118.08623522579425), (33.74840892234526, -118.13868357057369), (33.80444566919655, -118.15057264512336), (33.85372355736325, -118.1163394193291), (33.873184915309466, -118.05200200000002)]
14431	medium_airport	Adirondack Regional Airport	44.38691	-74.204629	SLK	[(44.47009399530947, -74.204629), (44.450632637363256, -74.12980782846579), (44.40135474919655, -74.08999631463713), (44.345318002345266, -74.10382270829015), (44.30874261344021, -74.16481748617134), (44.30874261344021, -74.24444051382866), (44.345318002345266, -74.30543529170986), (44.40135474919655, -74.31926168536287), (44.450632637363256, -74.27945017153421), (44.47009399530947, -74.204629)]
14432	medium_airport	Salina Municipal Airport	38.79100036621094	-97.6521987915039	SLN	[(38.874184361520406, -97.6521987915039), (38.85472300357419, -97.58359839894108), (38.80544511540749, -97.54709689246683), (38.7494083685562, -97.55977373262954), (38.71283297965115, -97.61569728502967), (38.71283297965115, -97.68870029797814), (38.7494083685562, -97.74462385037828), (38.80544511540749, -97.75730069054097), (38.85472300357419, -97.72079918406673), (38.874184361520406, -97.6521987915039)]
14434	small_airport	Sulphur Springs Municipal Airport	33.159801483154	-95.621101379395	SLR	[(33.209711880339675, -95.621101379395), (33.19803506557195, -95.58277867620292), (33.16846833267193, -95.56238759174381), (33.134846284561156, -95.56946934105775), (33.112901051218124, -95.60071029493591), (33.112901051218124, -95.6414924638541), (33.134846284561156, -95.67273341773226), (33.16846833267193, -95.6798151670462), (33.19803506557195, -95.6594240825871), (33.209711880339675, -95.621101379395)]
14435	small_airport	Smith Field	41.14339828	-85.15280151	SMD	[(41.193308677185684, -85.15280151), (41.18163186241796, -85.11019990964611), (41.15206512951793, -85.08753207156185), (41.118443081407165, -85.09540452911182), (41.09649784806413, -85.13013367191574), (41.09649784806413, -85.17546934808426), (41.118443081407165, -85.21019849088819), (41.15206512951793, -85.21807094843814), (41.18163186241796, -85.19540311035388), (41.193308677185684, -85.15280151)]
14436	medium_airport	Lake Cumberland Regional Airport	37.0533981323	-84.6158981323	SME	[(37.13658212760947, -84.6158981323), (37.11712076966326, -84.54889980604615), (37.06784288149655, -84.51325074124992), (37.01180613464527, -84.52563153152472), (36.97523074574021, -84.58024906750377), (36.97523074574021, -84.65154719709622), (37.01180613464527, -84.70616473307528), (37.06784288149655, -84.71854552335007), (37.11712076966326, -84.68289645855386), (37.13658212760947, -84.6158981323)]
14437	large_airport	Sacramento International Airport	38.6954	-121.591003	SMF	[(39.194503971856804, -121.59100299999999), (39.07773582417952, -121.17995133770532), (38.78206849517926, -120.9612353165287), (38.44584801407159, -121.03719459353647), (38.226395680641225, -121.37228697882338), (38.226395680641225, -121.8097190211766), (38.44584801407159, -122.14481140646352), (38.78206849517926, -122.22077068347127), (39.07773582417952, -122.00205466229465), (39.194503971856804, -121.59100299999999)]
14439	medium_airport	Santa Monica Municipal Airport	34.0158	-118.450996	SMO	[(34.09898399530947, -118.450996), (34.079522637363254, -118.38648795751588), (34.03024474919654, -118.35216394503712), (33.974208002345264, -118.36408454947144), (33.93763261344021, -118.41667198752124), (33.93763261344021, -118.48532001247877), (33.974208002345264, -118.53790745052858), (34.03024474919654, -118.5498280549629), (34.079522637363254, -118.51550404248414), (34.09898399530947, -118.450996)]
14442	medium_airport	Santa Maria Public Airport Captain G Allan Hancock Field	34.898899	-120.457001	SMX	[(34.98208299530947, -120.457001), (34.962621637363256, -120.39180706906613), (34.91334374919655, -120.35711810296608), (34.857307002345266, -120.36916545446292), (34.82073161344021, -120.42231203389993), (34.82073161344021, -120.4916899661001), (34.857307002345266, -120.54483654553711), (34.91334374919655, -120.55688389703394), (34.962621637363256, -120.52219493093389), (34.98208299530947, -120.457001)]
14443	large_airport	John Wayne Orange County International Airport	33.675701	-117.867996	SNA	[(34.1748049718568, -117.867996), (34.05803682417952, -117.48248536237215), (33.76236949517926, -117.27735943656386), (33.42614901407159, -117.34859892298155), (33.206696680641215, -117.66287007419172), (33.206696680641215, -118.07312192580831), (33.42614901407159, -118.38739307701847), (33.76236949517926, -118.45863256343617), (34.05803682417952, -118.25350663762788), (34.1748049718568, -117.867996)]
14444	small_airport	Chester Airport	41.384177	-72.506011	0	[(41.434087397185685, -72.506011), (41.42241058241796, -72.46325202956291), (41.39284384951793, -72.44050045660636), (41.359221801407166, -72.44840199497229), (41.33727656806413, -72.48325942704344), (41.33727656806413, -72.52876257295655), (41.359221801407166, -72.56362000502772), (41.39284384951793, -72.57152154339363), (41.42241058241796, -72.54876997043709), (41.434087397185685, -72.506011)]
14447	small_airport	Shawnee Regional Airport	35.357898712158	-96.942802429199	SNL	[(35.40780910934368, -96.942802429199), (35.39613229457595, -96.90346497882781), (35.36656556167593, -96.88253395867237), (35.332943513565155, -96.88980322568577), (35.31099828022212, -96.92187140904356), (35.31099828022212, -96.96373344935445), (35.332943513565155, -96.99580163271224), (35.36656556167593, -97.00307089972566), (35.39613229457595, -96.9821398795702), (35.40780910934368, -96.942802429199)]
14448	medium_airport	Salinas Municipal Airport	36.662799835205	-121.60600280762	SNS	[(36.74598383051446, -121.60600280761999), (36.72652247256825, -121.5393460200609), (36.67724458440154, -121.50387868420842), (36.62120783755026, -121.5161963606834), (36.5846324486452, -121.57053547176747), (36.5846324486452, -121.6414701434725), (36.62120783755026, -121.6958092545566), (36.67724458440154, -121.70812693103157), (36.72652247256825, -121.67265959517907), (36.74598383051446, -121.60600280761999)]
14449	medium_airport	Sidney Municipal Airport Lloyd W Carr Field	41.101299	-102.985001	SNY	[(41.184482995309466, -102.985001), (41.16502163736325, -102.91404386539521), (41.11574374919654, -102.87628836267274), (41.05970700234526, -102.88940071116205), (41.023131613440206, -102.9472454972775), (41.023131613440206, -103.02275650272249), (41.05970700234526, -103.08060128883794), (41.11574374919654, -103.09371363732726), (41.16502163736325, -103.05595813460478), (41.184482995309466, -102.985001)]
14452	medium_airport	Show Low Regional Airport	34.264062	-110.007091	SOW	[(34.34724599530947, -110.007091), (34.32778463736326, -109.9423931498588), (34.27850674919655, -109.90796814283517), (34.22247000234527, -109.91992382230683), (34.18589461344021, -109.97266599297637), (34.18589461344021, -110.04151600702362), (34.22247000234527, -110.09425817769318), (34.27850674919655, -110.10621385716483), (34.32778463736326, -110.0717888501412), (34.34724599530947, -110.007091)]
